id,subid,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,comment,non sure,check,tags,inclusive,global_freq,exclusive
H34,H34_economy_117,left,['argumentos de autoridad'],[None],argumentos_NC_argumento de_PREP_de autoridad_NC_autoridad:_COLON_: puesto_NC_puesto,argumentos de autoridad puesto,"la razón de que esas argumentaciones no pueden haber sido sino argumentos de autoridad puestoque estaban sometidos a la autoridad del papa, aquellos intelectuales no",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP NC NC,False,4,False
H34,H34_economy_118,left,['economistas'],[None],los_ART_el economistas_NC_economista:_COLON_: la_ART_el ley_NC_ley,los economistas la ley,"que ilustra la curiosa cerrazón, tan justamente lamentada, de los economistas la leyde la demanda del trigo, de Gregory King (1648-1712)",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ART NC,False,3,True
H34,H34_economy_119,none,[None],[None],tiempo_NC_tiempo y_CC_y de_PREP_de su_PPO_suyo país_NC_país:_COLON_: problemas_NC_problema,tiempo y de su país problemas,"ellos, han sido suscitados por los problemas prácticos de su tiempo y de su país problemasfiscales, monetarios, de política en cuestiones de comercio internacional,",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,,False,,NC CC PREP PPO NC NC,True,1,False
H34,H34_economy_120,left,"['trabajo', 'renta', 'renta nacional']",[None],trabajo_NC_trabajo sobre_PREP_sobre la_ART_el renta_NC_renta nacional_ADJ_nacional:_COLON_: Petty_NP_Petty,trabajo sobre la renta nacional Petty,a citar en el capítulo 6. Otro ejemplo es su trabajo sobre la renta nacional Pettyno cavilo para definirla. En este sentido se puede decir que,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP ART NC ADJ NP,False,1,True
H34,H34_economy_121,right,[None],['edición'],Fitmaurice_NC_Fitmaurice tiene_VLfin_tener complementos_NC_complemento importantes_ADJ_importante:_COLON_: la_ART_el edición_NC_edición,Fitmaurice tiene complementos importantes la edición,de la estadística moderna. La biografía por Lord E. Fitmaurice tiene complementos importantes la ediciónde los Petty Papers por el Marquis of Lansdowne (1927),« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC VLfin NC ADJ ART NC,False,1,True
H34,H34_economy_122,left,"['época', 'hacienda']",[None],la_ART_el época_NC_época en_PREP_en cuestiones_NC_cuestión de_PREP_de hacienda_NC_hacienda pública_ADJ_público:_COLON_: impuestos_NC_impuesto,la época en cuestiones de hacienda pública impuestos,"; 3) ha sido una de las primeras autoridades de la época en cuestiones de hacienda pública impuestos, deuda, etc.; 4) ha sido uno de",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP NC PREP NC ADJ NC,False,1,True
H34,H34_economy_123,both,['frase'],['nivel'],una_ART_un frase_NC_frase hueca_ADJ_hueco:_COLON_: el_ART_el nivel_NC_nivel,una frase hueca el nivel,"que el sistema de libre empresa enunciaba para todos no era una frase hueca el nivelde vida de las masas seguía siendo bajo, pero se fue",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ ART NC,False,2,False
H34,H34_economy_124,none,[None],[None],ilusiones_NC_ilusión:_COLON_: el_ART_el país_NC_país,ilusiones el país,de materias primas y alimentos baratos. No se trataba de ilusiones el paísse sintió tan satisfecho de lo que creyó resultados de su política,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ART NC,False,17,True
H34,H34_economy_125,none,[None],[None],"programa_NC_programa,_CM_, a_PREP_a saber_VLinf_saber:_COLON_: la_ART_el supresión_NC_supresión",programa a saber la supresión,"esencial) el librecambio, incluso el punto más difícil del programa a saber la supresióndel gravamen a la importación de cereales. Aunque su gabinete v",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP VLinf ART NC,False,2,True
H34,H34_economy_126,left,"['economistas', 'época']",[None],economistas_NC_economista científicos_ADJ_científico de_PREP_de la_ART_el época_NC_época:_COLON_: Thomas_NP_Thomas,economistas científicos de la época Thomas,"Petition de 1820 porque fue redactada por uno de los principales economistas científicos de la época ThomasTooke. Ésta es, por otra parte, nuestra única oportunidad",« NON »,NON;L’un des deux éléments fait reference à un individu/sujet/personne,,False,,NC ADJ PREP ART NC NP,False,1,True
H34,H34_economy_127,none,[None],[None],gusto_NC_gusto y_CC_y provecho_NC_provecho:_COLON_: la_ART_el Life_NP_Life,gusto y provecho la Life,"sino remitir al lector a dos magistrales biografías que leerá con gusto y provecho la Lifeof Richard Cobden, de Lord Mobely, y la Life of",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC CC NC ART NP,False,1,True
H34,H34_economy_128,none,[None],[None],una_ART_un vez_NC_vez supuestas_VLadj_suponer esas_DM_ese premisas_NC_premisa:_COLON_: John_NP_John,una vez supuestas esas premisas John,a afirmar que la argumentación sea falsa. Es perfectamente correcta una vez supuestas esas premisas JohnRlae (1796-1872; no confundirlo con el otro John Rae mencionado,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC VLadj DM NC NP,False,1,True
H34,H34_economy_129,none,[None],[None],un_ART_un plan_NC_plan grandioso_ADJ_grandioso concebido_VLadj_concebir en_PREP_en su_PPO_suyo juventud_NC_juventud:_COLON_: el_ART_el plan_NC_plan,un plan grandioso concebido en su juventud el plan,"la aeronáutica y todo lo demás imaginable, al servicio de un plan grandioso concebido en su juventud el plande una "" historia filosófica "" de la humanidad. Llegado a",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ VLadj PREP PPO NC ART NC,False,1,True
H34,H34_economy_130,both,['período'],['elevación'],el_ART_el período_NC_período:_COLON_: la_ART_el elevación_NC_elevación,el período la elevación,gran parte la radicalización de las masas que se observa durante el período la elevacióndel nivel de vida y una percepción nueva del poder contribuyeron a,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ART NC,False,3,True
H34,H34_economy_131,none,[None],[None],duda_NC_duda los_PPC_él separaban_VLfin_separar:_COLON_: la_ART_el posición_NC_posición,duda los separaban la posición,a las diferencias de interés de conceptos previos culturales que sin duda los separaban la posicióncentral o de control que asignaban al estado y a la nación,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PPC VLfin ART NC,False,1,True
H34,H34_economy_132,left,['doctrina'],[None],las_ART_el cuestiones_NC_cuestión recogidas_VLadj_recoger por_PREP_por la_ART_el vieja_ADJ_viejo doctrina_NC_doctrina:_COLON_: oposición_NC_oposición,las cuestiones recogidas por la vieja doctrina oposición,"los miembros típicos de la profesión económica iba más allá de las cuestiones recogidas por la vieja doctrina oposiciónal proteccionismo y a las grandes empresas "" monopolistas "", que",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC VLadj PREP ART ADJ NC NC,False,1,True
H34,H34_economy_133,left,['fabianos'],[None],los_ART_el fabianos_NC_fabiano en_PREP_en Inglaterra_NP_Inglaterra:_COLON_: la_ART_el reconstrucción_NC_reconstrucción,los fabianos en Inglaterra la reconstrucción,"torno a problemas o medidas concretas, prácticamente como el de los fabianos en Inglaterra la reconstrucciónbásica de la sociedad llegaría con el tiempo, pero más como",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP NP ART NC,False,1,True
H34,H34_economy_134,none,[None],[None],tratamiento_NC_tratamiento por_PREP_por separado_VLadj_separar:_COLON_: el_ART_el grupo_NC_grupo,tratamiento por separado el grupo,dos grupos aliados de hombres e ideas que se prestan a tratamiento por separado el grupocuyo trabajo se centró en torno al interés de la época por,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP VLadj ART NC,False,1,True
H34,H34_economy_135,left,"['punto', 'análisis', 'económico', 'análisis económico']",[None],el_ART_el punto_NC_punto de_PREP_de vista_NC_vista del_PDEL_del análisis_NC_análisis económico_ADJ_económico:_COLON_: Shipping_NC_Shipping,el punto de vista del análisis económico Shipping,"unas cuantas de esas comisiones cuyos informes tienen particular interés desde el punto de vista del análisis económico ShippingDues < fletes > (1853), Coal Supply < carbón",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP NC PDEL NC ADJ NC,False,1,True
H34,H34_economy_136,none,[None],[None],lista_NC_lista:_COLON_: Lange_NP_Lange,lista Lange,"produjo una rica corriente de aportaciones. Me limito a pasar lista Lange, Metzler, Mosak y finalmente -por causa del alfabeto- Samuelson.",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC NP,False,22,True
H34,H34_economy_137,left,['caso'],[None],caso_NC_caso:_COLON_: la_ART_el madurez_NC_madurez,caso la madurez,". Tres elementos del éxito científico son particularmente manifiestos en este caso la madurezde la situación científica, la capacidad de captar una idea importante",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ART NC,False,17,True
H34,H34_economy_138,both,"['mero', 'boceto']",['número'],estadio_NC_estadio de_PREP_de mero_ADJ_mero plan_NC_plan o_CC_o boceto_NC_boceto:_COLON_: un_ART_un número_NC_número,estadio de mero plan o boceto un número,que la analogía más adecuada de la situación es la del estadio de mero plan o boceto un númerocreciente de especialistas contempla el nuevo objetivo; pero eso es prácticamente,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP ADJ NC CC NC ART NC,False,1,True
H34,H34_economy_139,both,"['teoría', 'agregativa']",['macrodinámica'],Dinamización_NC_dinamización de_PREP_de la_ART_el teoría_NC_teoría agregativa_ADJ_agregativo:_COLON_: macrodinámica_NC_macrodinámica,Dinamización de la teoría agregativa macrodinámica,"dinamizar "" la teoría agregativa han tenido más éxito. 1 Dinamización de la teoría agregativa macrodinámicaLa cosa es comprensible. Por un lado, es evidente que",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,NC PREP ART NC ADJ NC,True,1,False
H34,H34_economy_140,both,"['teoría', 'cifras', 'estadísticas', 'teoría económica', 'cifras estadísticas']",['macrodinámica'],la_ART_el teoría_NC_teoría económica_ADJ_económico con_PREP_con las_ART_el cifras_NC_cifra estadísticas_ADJ_estadístico:_COLON_: la_ART_el macrodinámica_NC_macrodinámica,la teoría económica con las cifras estadísticas la macrodinámica,misma independiente de todo deseo de una alianza más íntima de la teoría económica con las cifras estadísticas la macrodinámicase habría impuesto aunque no hubiera cambiado la actitud de los teóricos,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ PREP ART NC ADJ ART NC,False,1,True
H34,H34_economy_141,both,"['estadístico', 'complemento estadístico']",['econometría'],El_ART_el complemento_NC_complemento estadístico_ADJ_estadístico:_COLON_: la_ART_el econometría_NC_econometría,El complemento estadístico la econometría,"las ventajas de la simplificación agregativa. & lsqb; 2 El complemento estadístico la econometría& rsqb; Pero, por otro lado, la tendencia,",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,ART NC ADJ ART NC,False,2,False
H34,H34_economy_142,both,"['trabajo', 'estadístico', 'trabajo estadístico']",['relaciones'],trabajo_NC_trabajo estadístico_ADJ_estadístico:_COLON_: las_ART_el relaciones_NC_relación,trabajo estadístico las relaciones,"fundamental de que la construcción del dispositivo teórico es anterior al trabajo estadístico las relacionesafirmadas no son sugeridas por observaciones estadísticas, no son resultados,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ADJ ART NC,False,5,False
H34,H34_economy_143,left,"['lectores', 'ingleses']",[None],lectores_NC_lector ingleses_ADJ_inglés y_CC_y norteamericanos_ADJ_norteamericano:_COLON_: Statistical_NP_Statistical,lectores ingleses y norteamericanos Statistical,"particularmente adecuada como introducción de sus métodos teóricos y estadísticos para lectores ingleses y norteamericanos StatisticalTesting of Business-Cycle Theories, I: A Method and its Application",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ADJ CC ADJ NP,False,1,True
H34,H34_economy_144,none,[None],[None],"Investment_NP_Investment Activity_PE_activity,_CM_, y_CC_y II_NP_II:_COLON_: Business_NP_Business",Investment Activity y II Business,"Business-Cycle Theories, I: A Method and its Application to Investment Activity y II BusinessCycles in U S. 1919-1932, Liga de Naciones, 1939",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NP PE CC NP NP,False,1,True
H34,H34_economy_145,right,[None],['banco'],Abril_NC_abril:_COLON_: El_ART_el banco_NC_banco,Abril El banco,". Marzo: Se celebran elecciones generales al Parlamento español. Abril El bancocentral alemán, Bundesbank, baja sus tipos de interés oficiales.",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ART NC,False,17,True
H34,H34_economy_146,none,[None],[None],Mayo_NC_mayo:_COLON_: José_NP_José,Mayo José,"1994 frente al marco alemán de 82, 864 pesetas. Mayo JoséM. Aznar es nombrado Presidente del Gobierno de España. Junio",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC NP,False,22,True
H34,H34_economy_147,none,[None],[None],Junio_NMON_junio:_COLON_: El_ART_el BOE_NP_BOE,Junio El BOE,"M. Aznar es nombrado Presidente del Gobierno de España. Junio El BOEpublica los Reales Decretos-Ley 5, 6, 7 y 8 /",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NMON ART NP,False,1,True
