id,subid,topic,relational_semantic_type,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,tags,global_freq,full_global_freq,inclusive,exclusive,comment,non sure,check,global_freq_oui,global_freq_non
H07,H7_medicine_30,medicine,hyp_coordonné,both,"['dominio', 'específico']",['dominio'],por_PREP_por un_ART_un dominio_NC_dominio SH2_NP_SH2 específico_ADJ_específico y_CC_y flanqueado_VLadj_flanquear en_PREP_en ambos_QU_ambo lados_NC_lado por_PREP_por otro_QU_otro dominio_NC_dominio de_PREP_de,por un dominio SH2 específico y flanqueado en ambos lados por otro dominio de,"tirosina. Este cambio atrae al receptor la proteína Grb2, constituida por un dominio SH2 específico y flanqueado en ambos lados por otro dominio deconexión SH3. Un adaptador clásico, Grb2 carece de poder enzimático",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",PREP ART NC NP ADJ CC VLadj PREP QU NC PREP QU NC PREP,1,1,False,True,,False,,0,1
H07,H7_medicine_280,medicine,hyp_coordonné,both,"['gen', 'correspondiente', 'bacterias', 'gen correspondiente']",['tipos'],el_ART_el gen_NC_gen correspondiente_ADJ_correspondiente en_PREP_en bacterias_NC_bacteria u_CC_o otros_QU_otro tipos_NC_tipo de_PREP_de,el gen correspondiente en bacterias u otros tipos de,"y usarla después en el desarrollo de un fármaco. Se inserta el gen correspondiente en bacterias u otros tipos decélulas, que sintetizan copias innúmeras de la proteína codificada. Las",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC ADJ PREP NC CC QU NC PREP,1,1,True,False,,False,,1,0
H07,H7_medicine_218,medicine,hyp_coordonné,both,"['distancia', 'genes']","['segmentos', 'detectables']",la_ART_el distancia_NC_distancia entre_PREP_entre dos_CARD_dos genes_NC_gen|genes u_CC_o otros_QU_otro segmentos_NC_segmento detectables_ADJ_detectable,la distancia entre dos genes u otros segmentos detectables,", un mapa semejante usa la frecuencia de sobrecruzamiento como medida de la distancia entre dos genes u otros segmentos detectablesde ADN. Una tasa de sobrecruzamiento del 1 % entre dos",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC PREP CARD NC CC QU NC ADJ,1,1,True,False,,False,,1,0
H07,H7_medicine_298,medicine,hyp_coordonné,both,"['cantidad', 'colágeno']",['proteínas'],contiene_VLfin_contener más_ADV_más cantidad_NC_cantidad de_PREP_de colágeno_NC_colágeno y_CC_y de_PREP_de las_ART_el demás_QU_demás proteínas_NC_proteína que_CQUE_que,contiene más cantidad de colágeno y de las demás proteínas que,"o compresiones. Así, un cartílago bioartificial aumenta de tamaño y contiene más cantidad de colágeno y de las demás proteínas queforman la matriz extracelular si se cultiva en recipientes rotatorios, que",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,VLfin ADV NC PREP NC CC PREP ART QU NC CQUE,1,1,True,False,,False,,1,0
H07,H7_medicine_245,medicine,hyp_coordonné,left,"['plantilla', 'marcador', 'fluorescente', 'marcador fluorescente']",[None],la_ART_el plantilla_NC_planta portan_VLfin_portar un_ART_un marcador_NC_marcador fluorescente_ADJ_fluorescente u_CC_o otra_QU_otro etiqueta_NC_etiqueta que_CQUE_que,la plantilla portan un marcador fluorescente u otra etiqueta que,porque las moléculas de ADN o de ARN que se vierten sobre la plantilla portan un marcador fluorescente u otra etiqueta quepuede detectarse con un escáner. Una vez leída la micromatriz por,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC VLfin ART NC ADJ CC QU NC CQUE,1,1,False,True,,False,,0,1
H07,H7_medicine_237,medicine,hyp_coordonné,left,['síntesis'],[None],la_ART_el síntesis_NC_síntesis de_PREP_de medicamentos_NC_medicamento u_CC_o otros_QU_otro compuestos_NC_compuesto deseables_ADJ_deseable,la síntesis de medicamentos u otros compuestos deseables,"son difíciles de realizar o proporcionan rendimientos bajos (por ejemplo, la síntesis de medicamentos u otros compuestos deseables). Una segunda área potencial es la biodegradación, y de",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC PREP NC CC QU NC ADJ,1,1,True,False,,False,,1,0
H07,H7_medicine_168,medicine,hyp_coordonné,none,[None],[None],5S_NC_5S rRNA_ADJ_rRNA y_CC_y otros_QU_otro diversos_QU_diversos RANA_NC_rana,5S rRNA y otros diversos RANA,"(mRNA y snRNA) y de tipo III (tRNA, 5S rRNA y otros diversos RANAcelulares pequeños). Cada tipo de polimerasa utiliza diferentes secuencias para",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC ADJ CC QU QU NC,1,1,True,False,,False,,1,0
H07,H7_medicine_268,medicine,hyp_coordonné,left,"['exterior', 'célula']",[None],el_ART_el exterior_NC_exterior de_PREP_de la_ART_el célula_NC_célula y_CC_y el_ART_el otro_QU_otro hacia_PREP_hacia dentro_ADV_dentro,el exterior de la célula y el otro hacia dentro,"celular. Uno de los extremos de la proteína se proyecta hacia el exterior de la célula y el otro hacia dentro, pudiendo así transmitir señales al interior celular. Cuando las células",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP ART NC CC ART QU PREP ADV,1,1,False,True,,False,,0,1
H07,H7_medicine_112,medicine,hyp_coordonné,both,"['cerebro', 'pacientes', 'cerebro de pacientes']",['individuos'],"el_ART_el cerebro_NC_cerebro de_PREP_de pacientes_NC_paciente de_PREP_de Williams_NP_Williams y_CC_y otros_QU_otro individuos_NC_individuo durante_PREP_durante
el_ART_el cerebro_NC_cerebro de_PREP_de pacientes_NC_paciente de_PREP_de Williams_NP_Williams y_CC_y otros_QU_otro individuos_NC_individuo durante_PREP_durante",el cerebro de pacientes de Williams y otros individuos durante,intactas. Las sondas fisiológicas que permiten comparar la actividad eléctrica en el cerebro de pacientes de Williams y otros individuos durantela realización de determinadas tareas nos ayudan a avanzar en el conocimiento,« NON »,NON;L’un des deux éléments fait reference à un individu/sujet/personne,ART NC PREP NC PREP NP CC QU NC PREP ART NC PREP NC PREP NP CC QU NC PREP,2,0,False,True,,False,,0,2
H07,H7_medicine_91,medicine,hyp_coordonné,both,"['tipos', 'cáncer', 'mama', 'colon', 'melanomas', 'tipos de cáncer']",['tipos'],"tipos_NC_tipo de_PREP_de cáncer_NC_cáncer de_PREP_de mama_NC_mama y_CC_y colon_NC_colon,_CM_, melanomas_NC_melanoma y_CC_y otros_QU_otro tipos_NC_tipo de_PREP_de",tipos de cáncer de mama y colon melanomas y otros tipos de,", transmitidos de padres a hijos, determinan una susceptibilidad a varios tipos de cáncer de mama y colon melanomas y otros tipos detumores menos frecuentes. En la actualidad se están poniendo a punto",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC PREP NC PREP NC CC NC NC CC QU NC PREP,1,1,True,False,,False,,1,0
H07,H7_medicine_96,medicine,hyp_coordonné,both,"['supervivencia', 'macho']",['adquirir'],en_PREP_en la_ART_el supervivencia_NC_supervivencia del_PDEL_del macho_NC_macho y_CC_y para_CSUBI_para adquirir_VLinf_adquirir otros_QU_otro necesarios_ADJ_necesario en_PREP_en,en la supervivencia del macho y para adquirir otros necesarios en,"años se las ha arreglado para conservar un puñado de genes importantes en la supervivencia del macho y para adquirir otros necesarios enel proceso de fecundación. Pese a su aspecto modesto, tiene",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",PREP ART NC PDEL NC CC CSUBI VLinf QU ADJ PREP,1,1,False,True,,False,,0,1
H07,H7_medicine_294,medicine,hyp_coordonné,left,"['formación', 'cerebro']",[None],formación_NC_formación de_PREP_de imágenes_NC_imagen al_PAL_al cerebro_NC_cerebro y_CC_y otros_QU_otro medios_NC_medio nos_PPX_nosotros,formación de imágenes al cerebro y otros medios nos,", el estudio del comportamiento, la aplicación de las técnicas de formación de imágenes al cerebro y otros medios nostraerán, cabe esperar, nuevas ráfagas de luz, que redundarán",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément appartient au lexique scientifique transdisciplinaire.",NC PREP NC PAL NC CC QU NC PPX,1,1,True,False,moyen=Sens 1 : Ce dont on se sert pour atteindre un but. [source : Antidote],False,,1,0
H07,H7_medicine_231,medicine,hyp_coordonné,both,['metano'],['metilamina'],"metano_NC_metano y_CC_y metilamina_NC_metilamina,_CM_, sino_CCAD_sino también_ADV_también otras_QU_otro con_PREP_con más_ADV_más",metano y metilamina sino también otras con más,"más que un átomo de carbono, como dióxido de carbono, metano y metilamina sino también otras con másde un átomo de carbono pero carentes de enlaces carbono-carbono, como",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC CC NC CCAD ADV QU PREP ADV,1,1,False,True,,False,,0,1
H07,H7_medicine_155,medicine,hyp_coordonné,both,"['ejemplo', 'tallo', 'alto', 'tallo alto']",['tallo'],ejemplo_NC_ejemplo uno_CARD_uno para_PREP_para tallo_NC_tallo alto_ADJ_alto y_CC_y otro_QU_otro para_PREP_para tallo_NC_tallo,ejemplo uno para tallo alto y otro para tallo,"para tallo alto. Si un individuo tiene factores distintos (por ejemplo uno para tallo alto y otro para talloenano), entonces cada gameto tiene un 50 por ciento de",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC CARD PREP NC ADJ CC QU PREP NC,1,1,False,True,,False,,0,1
H07,H7_medicine_180,medicine,hyp_coordonné,left,['padre'],[None],uno_CARD_uno heredado_VLadj_heredar del_PDEL_del padre_NC_padre y_CC_y el_ART_el otro_QU_otro de_PREP_de la_ART_el,uno heredado del padre y el otro de la,"el mismo lugar en ambos miembros de un par de cromosomas, uno heredado del padre y el otro de lamadre. Si los genes son idénticos, la persona es homocigótica",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",CARD VLadj PDEL NC CC ART QU PREP ART,1,1,False,True,"non ""autre""",False,,0,1
H07,H7_medicine_212,medicine,hyp_coordonné,both,['proteínas'],"['complejas', 'moléculas complejas']",el_ART_el caso_NC_caso de_PREP_de las_ART_el proteínas_NC_proteína y_CC_y otras_QU_otro moléculas_NC_molécula complejas_ADJ_complejo,el caso de las proteínas y otras moléculas complejas,"de hidrógeno es relativamente débil y se rompe fácilmente, pero en el caso de las proteínas y otras moléculas complejaspueden haber muchos de estos enlaces, y el total de fuerzas",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC PREP ART NC CC QU NC ADJ,1,4,True,False,,False,,1,0
H07,H7_medicine_5,medicine,hyp_coordonné,both,"['cambios', 'células', 'germinales', 'células germinales']",['fase'],cambios_NC_cambio en_PREP_en las_ART_el células_NC_célula germinales_ADJ_germinal o_CC_o en_PREP_en cualquier_QU_cualquier otra_QU_otro fase_NC_fase del_PDEL_del,cambios en las células germinales o en cualquier otra fase del,tenga como finalidad modificar la construcción genética de los seres humanos mediante cambios en las células germinales o en cualquier otra fase deldesarrollo embrionario que hagan hereditarias esas modificaciones; tampoco se hará ningún,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC PREP ART NC ADJ CC PREP QU QU NC PDEL,1,1,False,True,,False,,0,1
H07,H7_medicine_173,medicine,hyp_coordonné,both,['individuos'],['áreas'],que_CQUE_que podría_VMfin_poder distraer_VLinf_distraer a_PREP_a individuos_NC_individuo y_CC_y fondos_NC_fondo de_PREP_de otras_QU_otro áreas_NC_área vitales_ADJ_vital,que podría distraer a individuos y fondos de otras áreas vitales,"Genoma Humano los defectos de que está demasiado orientado por metas y que podría distraer a individuos y fondos de otras áreas vitales, menos espectaculares; más adelante continuaremos discutiendo el tema. La",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",CQUE VMfin VLinf PREP NC CC NC PREP QU NC ADJ,1,1,False,True,,False,,0,1
H07,H7_medicine_299,medicine,hyp_coordonné,both,"['cultivar', 'hepatocitos']",['células'],mejor_ADJ_bueno|mejor cómo_ADV_cómo hacer_VLinf_hacer cultivar_VLinf_cultivar hepatocitos_NC_hepatocito y_CC_y otras_QU_otro células_NC_célula del_PDEL_del,mejor cómo hacer cultivar hepatocitos y otras células del,los principales objetivos de la ingeniería de tejidos- los expertos deberán comprender mejor cómo hacer cultivar hepatocitos y otras células delhígado en condiciones que maximicen su capacidad de desempeñar funciones fisiológicas normales,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ADJ ADV VLinf VLinf NC CC QU NC PDEL,1,1,True,False,,False,,1,0
H07,H7_medicine_52,medicine,hyp_coordonné,both,"['plásmidos', 'portadores', 'antígenos', 'plásmidos portadores']",['genes'],los_ART_el plásmidos_NC_plásmidos portadores_ADJ_portador de_PREP_de antígenos_NC_antígeno o_CC_o a_PREP_a otros_QU_otro de_PREP_de genes_NC_gen|genes,los plásmidos portadores de antígenos o a otros de genes,una vacuna de ADN. Otra posibilidad consiste en la incorporación a los plásmidos portadores de antígenos o a otros de genesque codificaran para las moléculas de señalización denominadas citocinas. Las células,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC ADJ PREP NC CC PREP QU PREP NC,1,1,True,False,,False,CHECK PATRON,1,0
H07,H7_medicine_86,medicine,hyp_coordonné,left,"['sustancias', 'espermicidas']",[None],",_CM_, sustancias_NC_sustancia espermicidas_ADJ_espermicidas y_CC_y otros_QU_otro medios_NC_medio contra_PREP_contra
       sustancias_NC_sustancia espermicidas_ADJ_espermicidas y_CC_y otros_QU_otro medios_NC_medio contra_PREP_contra",sustancias espermicidas y otros medios contra,"Los anticonceptivos del futuro Habrá claros avances en implantaciones, sustancias espermicidas y otros medios contrala fecundación. Con la gama de anticonceptivos disponibles, ¿ se",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément appartient au lexique scientifique transdisciplinaire.",CM NC ADJ CC QU NC PREP NC ADJ CC QU NC PREP,2,0,True,False,moyen=Sens 1 : Ce dont on se sert pour atteindre un but. [source : Antidote],False,,1,1
H07,H7_medicine_288,medicine,hyp_coordonné,left,"['historia', 'familiar', 'historia familiar']",[None],miremos_VLfin_mirar trenzaremos_VLfin_trenzar una_ART_un historia_NC_historia familiar_ADJ_familiar u_CC_o otra_QU_otro para_PREP_para los_ART_el,miremos trenzaremos una historia familiar u otra para los,"de un mismo árbol. En numerosas ocasiones, según qué genes miremos trenzaremos una historia familiar u otra para losmismos organismos. Ello se debe a que el ADN no se",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",VLfin VLfin ART NC ADJ CC QU PREP ART,1,1,False,True,,False,,0,1
H07,H7_medicine_10,medicine,hyp_coordonné,both,['cromosoma'],['mitad'],a_PREP_a tener_VLinf_tener un_ART_un cromosoma_NC_cromosoma X_ALFS_X y_CC_y la_ART_el otra_QU_otro mitad_NC_mitad un_ART_un,a tener un cromosoma X y la otra mitad un,"de un hombre se separan, la mitad de los espermatozoides pasan a tener un cromosoma X y la otra mitad uncromosoma Y. Un espermatozoide con el cromosoma Y da lugar a",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",PREP VLinf ART NC ALFS CC ART QU NC ART,1,1,False,True,,False,,0,1
H07,H7_medicine_175,medicine,hyp_coordonné,both,['célula'],['cientos'],pueden_VMfin_poder tener_VLinf_tener uno_CARD_uno por_PREP_por célula_NC_célula y_CC_y otros_QU_otro varios_QU_varios cientos_NC_ciento,pueden tener uno por célula y otros varios cientos,"es de unos 30 por célula, y tipos específicos de bacterias pueden tener uno por célula y otros varios cientos. La E. coli tiene 4, 5 millones de pares",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",VMfin VLinf CARD PREP NC CC QU QU NC,1,1,False,True,,False,,0,1
