id,presence,candidate_term_left,candidate_term_right,occurrence,full_context,topic,sub_id,relational_semantic_type
H34,left,['complejidad'],[None], complejidad el ADN,frente al antígeno. La explicación de esta reacción no reviste mayor complejidad el ADNforáneo penetra en las células musculares o en las vecinas y dirige,medicine,H34_medicine_408,hyp_d'exemplification
H34,both,"['respuesta', 'corta']",['organismo'], la respuesta tiene corta duración el organismo,"y, en los pocos casos en que sí lo logran, la respuesta tiene corta duración el organismoproduce a su vez anticuerpos que inactivan los anticuerpos de ratón.",medicine,H34_medicine_409,hyp_d'exemplification
H34,both,"['supresores', 'tumores', 'oncogenes', 'supresores de tumores']",['gen'], supresores de tumores o neutralicen oncogenes el gen,hay una limitación importante a la transferencia de genes que activen genes supresores de tumores o neutralicen oncogenes el gencorrector debe entrar en todas y cada una de las células tumorales,medicine,H34_medicine_410,hyp_d'exemplification
H34,both,"['propiedad', 'útil']",['emparejamiento'], una propiedad muy útil del ADN el emparejamiento,la huella del pulgar. Las plantillas en cuestión se fundan en una propiedad muy útil del ADN el emparejamientocomplementario de sus bases. De ADN están formados los más de,medicine,H34_medicine_411,hyp_d'exemplification
H34,left,"['muestra', 'secuencia', 'secuencia complementaria']",[None], la muestra presenta la secuencia complementaria TAGCCG,"une a una sonda que tiene la secuencia ATCGGC, deduciremos que la muestra presenta la secuencia complementaria TAGCCG. El otro ácido nucleico fundamental, el ARN, sigue también",medicine,H34_medicine_412,hyp_d'exemplification
H34,left,"['restos', 'celulares', 'restos celulares']",[None], restos celulares ARN,"ese momento, el tampón contiene ADN y todo un surtido de restos celulares ARN, proteínas, carbohidratos y otras sustancias en menor cuantía. Fijando",medicine,H34_medicine_413,hyp_d'exemplification
H34,both,"['exceso', 'recipiente']",['pipeta'], exceso en un recipiente estrecho una pipeta,"cinco minutos y, después, viértanse cinco mililitros del líquido en exceso en un recipiente estrecho una pipetao un frasco de plástico transparente. A falta de centrífuga,",medicine,H34_medicine_414,hyp_d'exemplification
H34,both,['similar'],['sistema'], ataques con un artillería similar el sistema,de sus integrantes. El hombre se protege de muchos de estos ataques con un artillería similar el sistemainmunitario aprovecha las propiedades de sus proteínas formadoras de poros para destruir,medicine,H34_medicine_415,hyp_d'exemplification
H34,both,"['poro', 'hemolisina']",['tamaño'], poro de la hemolisina el tamaño,"de técnicas de ingeniería de proteínas para manipular tres propiedades esenciales del poro de la hemolisina el tamañode la abertura, la selectividad del canal en el tráfico de",medicine,H34_medicine_416,hyp_d'exemplification
H34,left,['poros'],[None], el funcionamiento de los poros el trabajo,"componente prototípico para un sensor, sino que aportó además información sobre el funcionamiento de los poros el trabajocon H5 contribuyó a demostrar que la hebra central de la proteína",medicine,H34_medicine_417,hyp_d'exemplification
H34,right,[None],['luz'], una opción con un atractivo especial la luz,"las casos, sin embargo, la activación por la luz es una opción con un atractivo especial la luzno acostumbra entorpecer los procesos naturales y puede aplicarse con un control",medicine,H34_medicine_418,hyp_d'exemplification
H34,both,"['investigadores', 'tenor', 'siguiente']",['características'], los investigadores aducía razones del tenor siguiente características,"mostrada por los componentes de un mismo grupo, la mayoría de los investigadores aducía razones del tenor siguiente característicasgenéticas del virus (estirpes diferentes tendrían virulencia distinta) o """,medicine,H34_medicine_419,hyp_d'exemplification
H34,both,"['técnicas', 'disciplinas']",['epidemiología'], técnicas de tres disciplinas dispares la epidemiología,", pues, forzados a recurrir a la combinación de conocimientos y técnicas de tres disciplinas dispares la epidemiologíadel sida, la genética molecular humana y la genética de poblaciones",medicine,H34_medicine_420,hyp_d'exemplification
H34,right,[None],['homosexuales'], el VIH homosexuales,"de varios cientos de individuos con alto riesgo de ser infectados por el VIH homosexuales, consumidores de droga por vía intravenosa y hemofílicos que habían recibido",medicine,H34_medicine_421,hyp_d'exemplification
H34,left,"['receptores', 'macrófagos']",[None], receptores de los macrófagos CD4,"en esas células sirviéndose de su proteína gp120 para unirse a dos receptores de los macrófagos CD4y CCR5. Una vez en el interior de los macrófagos,",medicine,H34_medicine_422,hyp_d'exemplification
H34,both,['riesgo'],['diferencias'], un riesgo las diferencias,"primer lugar, los transplantes de médula ósea encierran en sí mismos un riesgo las diferenciasinmunitarias entre donante y receptor pueden originar un rechazo del transplante o",medicine,H34_medicine_423,hyp_d'exemplification
H34,both,"['descubrimiento', 'sorprendente', 'descubrimiento sorprendente']",['inyección'], un descubrimiento sorprendente la inyección,"lípidos no inmunogénicos. También en los últimos años hemos asistido a un descubrimiento sorprendente la inyecciónde ADN "" desnudo "" en animales de experimentación y en pacientes",medicine,H34_medicine_424,hyp_d'exemplification
H34,left,"['células', 'plásmidos']",[None], células y empalmarlos dentro de plásmidos lazos,"biotecnológica, impulsada por el descubrimiento de técnicas para extraer genes de células y empalmarlos dentro de plásmidos lazosflexibles de ADN que se multiplican naturalmente en el interior de bacterias",medicine,H34_medicine_425,hyp_d'exemplification
H34,both,"['núcleo', 'sencilla']",['genes'], el núcleo por una sencilla razón los genes,tipo de plásmidos sugería que los genes captados se habían incorporado en el núcleo por una sencilla razón los genesno pueden expresarse si no actúan sobre ellos las proteínas nucleares.,medicine,H34_medicine_426,hyp_d'exemplification
H34,both,"['proteína', 'enfermedad', 'proteína defectuosa']",['regulador'], la proteína defectuosa en la enfermedad el regulador,fibrosis quística. Las estructuras en cuestión portan un gen correspondiente a la proteína defectuosa en la enfermedad el reguladorde la conductancia transmembrana de la fibrosis quística. Los niveles de,medicine,H34_medicine_427,hyp_d'exemplification
H34,left,['resultados'],[None], Los resultados fueron siempre los mismos el ADN,"Se repitieron los experimentos, varias veces, en distintos laboratorios. Los resultados fueron siempre los mismos el ADNdesnudo, inyectado en el músculo de un animal, se expresaba",medicine,H34_medicine_428,hyp_d'exemplification
H34,both,"['producción', 'linfocitos']",['linfocitos'], la producción de otros linfocitos los linfocitos,cortos de las proteínas del patógeno. El sistema inmunitario responde con la producción de otros linfocitos los linfocitosT activados que reconocen tales fragmentos. Estos linfocitos no producen anticuerpos,medicine,H34_medicine_429,hyp_d'exemplification
H34,none,[None],[None], meta de interés sumo el desarrollo,"clínicos. La terapia génica sin virus persigue, asimismo, otra meta de interés sumo el desarrollode sistemas de dispensación que permitan inyectar en la sangre secuencias de",medicine,H34_medicine_430,hyp_d'exemplification
H34,both,"['enfermedades', 'lípidos']",['trastornos'], las enfermedades de almacenamiento de lípidos trastornos,Se han conseguido también avances en el camino de la prevención de las enfermedades de almacenamiento de lípidos trastornosgenéticos que causan defectos en ciertas enzimas y llevan a una acumulación,medicine,H34_medicine_431,hyp_d'exemplification
H34,none,[None],[None], lo sumo breves semanas período,"la actividad de la mayoría de los vectores ensayados persiste, a lo sumo breves semanas períododemasiado corto para combatir las enfermedades degenerativas, lentas e inexorables.",medicine,H34_medicine_432,hyp_d'exemplification
H34,left,['fenómeno'],[None], un lado cierto fenómeno las moléculas,". Culpable de ello, lo sabemos ahora, era, por un lado cierto fenómeno las moléculasde adhesión de la matriz pueden unirse a muchos tipos de sustancias",medicine,H34_medicine_433,hyp_d'exemplification
H34,both,"['secuencia', 'aminoácidos']",['arginina'], una secuencia de tres aminoácidos arginina,"fibronectina se engarzaba en las células. Curiosamente, esa región es una secuencia de tres aminoácidos arginina, glicina y aspartato. (Se le suele denominar RGD,",medicine,H34_medicine_434,hyp_d'exemplification
H34,both,"['señal', 'inflamación']",['macrófagos'], señal es la inflamación los macrófagos,"normalidad se bombean hacia fuera, ahora entran a raudales. Otra señal es la inflamación los macrófagoscirculantes y otros glóbulos blancos del sistema inmunitario convergen en las células",medicine,H34_medicine_435,hyp_d'exemplification
H34,both,"['página', 'apoptosis']",['cromatina'], página de la apoptosis la cromatina,"A finales de los años setenta, los estudios bioquímicos escribieron otra página de la apoptosis la cromatinasuele disgregarse en fragmentos que producen un patrón similar a los peldaños",medicine,H34_medicine_436,hyp_d'exemplification
H34,both,"['inductores', 'suicidio']",['rayos'], inductores del suicidio rayos,"que los timocitos y muchas células más, son sensibles a otros inductores del suicidio rayosX (en radioterapia contra el cáncer) y otros agentes que",medicine,H34_medicine_437,hyp_d'exemplification
H34,both,"['necrosis', 'apoptosis']",['reperfusión'], necrosis o apoptosis la reperfusión,"sanguíneo, se eleva el número de células que pueden morir por necrosis o apoptosis la reperfusiónmultiplica la producción de radicales libres. Algo similar acontece en los",medicine,H34_medicine_438,hyp_d'exemplification
H34,right,[None],['clonación'], aplicación posible la clonación,copias genéticas de individuos adultos. Pero no es ésa su única aplicación posible la clonaciónpodría combinarse con otros medios empleados en biotecnología para conseguir nuevas metas,medicine,H34_medicine_439,hyp_d'exemplification
H34,left,"['terapia', 'génica', 'línea', 'germinal', 'terapia génica', 'línea germinal']",[None], la terapia génica de línea germinal introducción,"a los intereses de la terapia génica. En particular, a la terapia génica de línea germinal introducciónde modificaciones en el código hereditario destinadas a corregir defectos que se",medicine,H34_medicine_440,hyp_d'exemplification
H34,both,"['actividades', 'principales']",['identificación'], actividades principales la identificación,""" varía según los autores, pero suele admitirse que engloba tres actividades principales la identificaciónde todas las proteínas sintetizadas por una célula, tejido u organismo",medicine,H34_medicine_441,hyp_d'exemplification
H34,both,"['letras', 'iniciales']",['adenina'], letras iniciales adenina,"alfabeto "" del ADN consta de cuatro bases químicas denominadas por sus letras iniciales adenina(A), citosina (C), guanina (G",medicine,H34_medicine_442,hyp_d'exemplification
H34,both,['técnicas'],['electroforesis'], técnicas la electroforesis,"proteínas presentes en células o tejidos seleccionados, suele recurrirse a dos técnicas la electroforesisen gel bidimensional y la espectrometría de masas. En geles de",medicine,H34_medicine_443,hyp_d'exemplification
H34,right,[None],['suerte'], destino desventurado una suerte,"su función, dentro de un instante portará el marchamo de su destino desventurado una suertede túnel donde se romperá en pedazos. Es el túnel,",medicine,H34_medicine_444,hyp_d'exemplification
H34,left,['enzimas'],[None], enzimas E1,"las proteínas se desarrolla en varias etapas. En él participan tres enzimas E1, E2 y E3. La enzima E1 activa la ubiquitina y",medicine,H34_medicine_445,hyp_d'exemplification
H34,left,"['antibiótico', 'clínico']",[None], antibiótico clínico en años el linezolid,") aprobó en abril del año 2000 el primer tipo nuevo de antibiótico clínico en años el linezolid. En lista de espera, o en fases previas, hay",medicine,H34_medicine_446,hyp_d'exemplification
H34,left,"['fármaco', 'poderoso']",[None], fármaco poderoso el enterococo,"de los años ochenta, se sabe que es resistente a este fármaco poderoso el enterococoresistente a la vancomicina (VRE). En la mayoría de",medicine,H34_medicine_447,hyp_d'exemplification
